0.00458238,0.255627,-0.245117,-1.68329e-08,-1.58131,2.97994,-0.0597052,0.257922,-0.243971,-2.88079e-05,-1.59105,2.97995,
0.0133588,0.258879,-0.267379,0.0445578,-1.55968,2.9135,-0.0257854,0.224009,-0.234234,-0.0547724,-1.51855,2.92284,
0.0221353,0.262132,-0.289641,0.0891156,-1.53804,2.84706,0.0120234,0.19599,-0.228097,-0.101786,-1.4451,2.86656,
0.0309118,0.265384,-0.311904,0.133673,-1.51641,2.78061,0.0530223,0.173601,-0.224346,-0.140941,-1.37241,2.81044,
0.0396882,0.268636,-0.334166,0.178231,-1.49478,2.71417,0.0963216,0.156477,-0.221841,-0.17207,-1.30215,2.75388,
0.0484647,0.271888,-0.356428,0.222789,-1.47314,2.64773,0.140889,0.14415,-0.219531,-0.195028,-1.23589,2.69645,
0.0572411,0.275141,-0.37869,0.267347,-1.45151,2.58129,0.185621,0.136076,-0.216479,-0.209786,-1.17511,2.63798,
0.0660176,0.278393,-0.400952,0.311905,-1.42988,2.51484,0.229426,0.13166,-0.21189,-0.216546,-1.1211,2.57856,
0.074794,0.281645,-0.423214,0.356462,-1.40824,2.4484,0.271303,0.130291,-0.205134,-0.215836,-1.07495,2.51867,
0.0835705,0.284898,-0.445477,0.40102,-1.38661,2.38196,0.3104,0.131378,-0.195759,-0.208566,-1.03746,2.45912,
0.0923469,0.28815,-0.467739,0.445578,-1.36498,2.31552,0.346049,0.134378,-0.183497,-0.19602,-1.0091,2.40105,
0.101123,0.291402,-0.490001,0.490136,-1.34334,2.24907,0.377778,0.138819,-0.168259,-0.179767,-0.989995,2.34582,
0.1099,0.294654,-0.512263,0.534694,-1.32171,2.18263,0.405294,0.144313,-0.150119,-0.161511,-0.979927,2.2949,
0.118676,0.297907,-0.534525,0.579252,-1.30007,2.11619,0.428464,0.150561,-0.129292,-0.142907,-0.978391,2.24962,
0.127453,0.301159,-0.556788,0.623809,-1.27844,2.04975,0.447279,0.157342,-0.106107,-0.125401,-0.984661,2.2111,
0.136229,0.304411,-0.57905,0.668367,-1.25681,1.98331,0.461827,0.164507,-0.0809719,-0.110119,-0.997868,2.18011,
0.145006,0.307663,-0.601312,0.712925,-1.23517,1.91686,0.472265,0.171959,-0.0543475,-0.0978316,-1.01708,2.15707,
0.153782,0.310916,-0.623574,0.757483,-1.21354,1.85042,0.478799,0.17964,-0.0267169,-0.0889696,-1.04135,2.14207,
0.162559,0.314168,-0.645836,0.802041,-1.19191,1.78398,0.481663,0.18751,0.00143814,-0.0836817,-1.06979,2.13493,
0.171335,0.31742,-0.668099,0.846598,-1.17027,1.71754,0.481117,0.195537,0.0296583,-0.0819044,-1.10156,2.13528,
0.180112,0.320673,-0.690361,0.891156,-1.14864,1.65109,0.477428,0.203681,0.0575231,-0.0834284,-1.13588,2.14265,
0.188888,0.323925,-0.712623,0.935714,-1.12701,1.58465,0.470873,0.211886,0.0846632,-0.0879541,-1.17207,2.15652,
0.197664,0.327177,-0.734885,0.980272,-1.10537,1.51821,0.461733,0.22007,0.11077,-0.0951325,-1.20951,2.17636,
0.206441,0.330429,-0.757147,1.02483,-1.08374,1.45177,0.450287,0.228123,0.135602,-0.104593,-1.24762,2.20166,
0.215217,0.333682,-0.779409,1.06939,-1.06211,1.38533,0.436811,0.235901,0.158984,-0.115962,-1.2859,2.23196,
0.223994,0.336934,-0.801672,1.11395,-1.04047,1.31888,0.421576,0.243233,0.180813,-0.128871,-1.32389,2.26686,
0.23277,0.340186,-0.823934,1.1585,-1.01884,1.25244,0.40484,0.249917,0.201048,-0.142965,-1.36117,2.30602,
0.241547,0.343439,-0.846196,1.20306,-0.997206,1.186,0.386848,0.255731,0.219707,-0.157904,-1.39734,2.34914,
0.250323,0.346691,-0.868458,1.24762,-0.975573,1.11956,0.367825,0.260434,0.236858,-0.173366,-1.43207,2.39602,
0.2591,0.349943,-0.89072,1.29218,-0.953939,1.05311,0.347973,0.263781,0.252607,-0.189046,-1.46502,2.44646,
0.267876,0.353195,-0.912983,1.33673,-0.932306,0.986672,0.327464,0.265523,0.267085,-0.204661,-1.49589,2.50037,
0.276653,0.356448,-0.935245,1.38129,-0.910672,0.920229,0.306442,0.265424,0.280431,-0.219948,-1.52441,2.55765,
0.285429,0.3597,-0.957507,1.42585,-0.889039,0.853787,0.285017,0.263263,0.292779,-0.234672,-1.55031,2.61828,
0.278689,0.360944,-0.959963,1.4475,-0.895717,0.843568,0.264968,0.240391,0.328954,-0.270315,-1.53188,2.63386,
0.271948,0.362188,-0.96242,1.46915,-0.902395,0.833349,0.244058,0.218454,0.362175,-0.307045,-1.51255,2.64958,
0.265208,0.363432,-0.964876,1.4908,-0.909073,0.823129,0.222362,0.197427,0.392546,-0.344817,-1.49246,2.66551,
0.258468,0.364676,-0.967332,1.51245,-0.915751,0.81291,0.199963,0.177292,0.42016,-0.38358,-1.47176,2.68169,
0.251728,0.36592,-0.969789,1.53409,-0.922429,0.802691,0.176953,0.158042,0.445107,-0.423278,-1.45059,2.69817,
0.244987,0.367164,-0.972245,1.55574,-0.929108,0.792472,0.15343,0.139674,0.467474,-0.463849,-1.4291,2.71499,
0.238247,0.368408,-0.974702,1.57739,-0.935786,0.782253,0.129498,0.12219,0.487348,-0.505223,-1.40744,2.73215,
0.231507,0.369652,-0.977158,1.59904,-0.942464,0.772033,0.105267,0.105594,0.504819,-0.547325,-1.38572,2.74965,
0.224766,0.370896,-0.979614,1.62069,-0.949142,0.761814,0.0808484,0.08989,0.519977,-0.590071,-1.36408,2.76749,
0.218026,0.37214,-0.982071,1.64234,-0.95582,0.751595,0.0563551,0.0750818,0.532916,-0.63337,-1.34264,2.78563,
0.211286,0.373384,-0.984527,1.66399,-0.962498,0.741376,0.0318992,0.0611706,0.543735,-0.677127,-1.32149,2.80402,
0.204545,0.374628,-0.986983,1.68564,-0.969176,0.731156,0.00758978,0.0481546,0.552533,-0.721239,-1.30072,2.82261,
0.197805,0.375872,-0.98944,1.70729,-0.975854,0.720937,-0.0164685,0.0360279,0.559414,-0.765601,-1.2804,2.84135,
0.191065,0.377116,-0.991896,1.72894,-0.982532,0.710718,-0.040177,0.0247804,0.564485,-0.810104,-1.26058,2.86014,
0.184325,0.37836,-0.994353,1.75058,-0.98921,0.700499,-0.0634446,0.0143972,0.567853,-0.854639,-1.24131,2.87893,
0.177584,0.379604,-0.996809,1.77223,-0.995888,0.69028,-0.0861886,0.00485913,0.569628,-0.899101,-1.22261,2.89764,
0.170844,0.380848,-0.999265,1.79388,-1.00257,0.68006,-0.108336,-0.00385758,0.569919,-0.943385,-1.20448,2.91618,
0.164104,0.382092,-1.00172,1.81553,-1.00924,0.669841,-0.129822,-0.0117804,0.568835,-0.987393,-1.18691,2.93448,
0.157363,0.383336,-1.00418,1.83718,-1.01592,0.659622,-0.150595,-0.0189402,0.566483,-1.03103,-1.16989,2.95248,
0.150623,0.38458,-1.00663,1.85883,-1.0226,0.649403,-0.17061,-0.0253704,0.562969,-1.07422,-1.1534,2.9701,
0.143883,0.385824,-1.00909,1.88048,-1.02928,0.639184,-0.189834,-0.0311065,0.558395,-1.11688,-1.1374,2.9873,
0.137143,0.387068,-1.01155,1.90213,-1.03596,0.628964,-0.208242,-0.0361854,0.552861,-1.15894,-1.12184,3.00401,
0.130402,0.388312,-1.014,1.92378,-1.04264,0.618745,-0.225819,-0.0406447,0.546461,-1.20035,-1.1067,3.02019,
0.123662,0.389556,-1.01646,1.94542,-1.04931,0.608526,-0.242556,-0.044522,0.539288,-1.24105,-1.09191,3.03581,
0.116922,0.3908,-1.01892,1.96707,-1.05599,0.598307,-0.258452,-0.0478544,0.531428,-1.28101,-1.07745,3.05083,
0.110181,0.392044,-1.02137,1.98872,-1.06267,0.588088,-0.273515,-0.0506782,0.522962,-1.32019,-1.06326,3.06522,
0.103441,0.393288,-1.02383,2.01037,-1.06935,0.577868,-0.287754,-0.0530286,0.513968,-1.35857,-1.0493,3.07898,
0.0967008,0.394532,-1.02629,2.03202,-1.07603,0.567649,-0.301188,-0.0549389,0.504518,-1.39612,-1.03554,3.09207,
0.0899605,0.395777,-1.02874,2.05367,-1.0827,0.55743,-0.313835,-0.0564408,0.494679,-1.43284,-1.02193,3.1045,
0.0832202,0.397021,-1.0312,2.07532,-1.08938,0.547211,-0.325721,-0.0575641,0.484512,-1.4687,-1.00844,3.11625,
0.0764799,0.398265,-1.03365,2.09697,-1.09606,0.536991,-0.336873,-0.0583363,0.474076,-1.5037,-0.995042,3.12731,
0.0697396,0.399509,-1.03611,2.11862,-1.10274,0.526772,-0.347319,-0.0587828,0.463422,-1.53785,-0.981707,3.13768,
0.0629993,0.400753,-1.03857,2.14027,-1.10942,0.516553,-0.357092,-0.058927,0.452599,-1.57112,-0.968411,3.14736,
0.056259,0.401997,-1.04102,2.16191,-1.11609,0.506334,-0.366223,-0.05879,0.441651,-1.60352,-0.955133,3.15633,
0.0495187,0.403241,-1.04348,2.18356,-1.12277,0.496115,-0.374747,-0.0583908,0.430616,-1.63506,-0.941854,3.1646,
0.0427785,0.404485,-1.04594,2.20521,-1.12945,0.485895,-0.382698,-0.0577463,0.419529,-1.66572,-0.928561,3.17216,
0.0360382,0.405729,-1.04839,2.22686,-1.13613,0.475676,-0.390111,-0.0568715,0.408423,-1.6955,-0.91524,3.179,
0.0292979,0.406973,-1.05085,2.24851,-1.14281,0.465457,-0.397021,-0.0557793,0.397323,-1.7244,-0.901883,3.18511,
0.0225576,0.408217,-1.05331,2.27016,-1.14948,0.455238,-0.403462,-0.0544809,0.386255,-1.75241,-0.888482,3.19049,
0.0158173,0.409461,-1.05576,2.29181,-1.15616,0.445019,-0.409469,-0.0529856,0.375237,-1.77952,-0.875031,3.19513,
0.00907699,0.410705,-1.05822,2.31346,-1.16284,0.434799,-0.415077,-0.0513012,0.364288,-1.80573,-0.861528,3.199,
0.00233669,0.411949,-1.06067,2.33511,-1.16952,0.42458,-0.420319,-0.0494337,0.35342,-1.83101,-0.847972,3.2021,
-0.0044036,0.413193,-1.06313,2.35675,-1.1762,0.414361,-0.425228,-0.0473876,0.342644,-1.85536,-0.834364,3.2044,
-0.0111439,0.414437,-1.06559,2.3784,-1.18287,0.404142,-0.429836,-0.0451662,0.331968,-1.87875,-0.820707,3.20588,
-0.0178842,0.415681,-1.06804,2.40005,-1.18955,0.393923,-0.434175,-0.0427711,0.321397,-1.90117,-0.807004,3.20652,
-0.0246245,0.416925,-1.0705,2.4217,-1.19623,0.383703,-0.438276,-0.0402028,0.310932,-1.92257,-0.793263,3.2063,
-0.0313648,0.418169,-1.07296,2.44335,-1.20291,0.373484,-0.442167,-0.0374605,0.300574,-1.94295,-0.779491,3.20517,
-0.0381051,0.419413,-1.07541,2.465,-1.20959,0.363265,-0.445879,-0.0345423,0.290319,-1.96225,-0.765698,3.20311,
-0.0448454,0.420657,-1.07787,2.48665,-1.21627,0.353046,-0.449437,-0.031445,0.280161,-1.98045,-0.751896,3.20008,
-0.0515856,0.421901,-1.08033,2.5083,-1.22294,0.342826,-0.452868,-0.0281644,0.270093,-1.9975,-0.738098,3.19605,
-0.0583259,0.423145,-1.08278,2.52995,-1.22962,0.332607,-0.456198,-0.0246955,0.260104,-2.01336,-0.72432,3.19096,
-0.0650662,0.424389,-1.08524,2.5516,-1.2363,0.322388,-0.459451,-0.0210321,0.250182,-2.02799,-0.710579,3.18478,
