49
0,0.264091,-0.140898,-0,-1.69399,2.98452,0.0318262,0.256964,-0.125467,-0.00299456,-1.71539,2.89749,
0.0676874,0.19472,-0.0829977,0.06126,-1.68596,2.89253,0.00475825,0.226233,-0.175463,-0.0580204,-1.52365,2.88732,
0.135375,0.125348,-0.0250973,0.12252,-1.67793,2.80053,-0.004786,0.213769,-0.239471,-0.10839,-1.34235,2.86712,
0.203062,0.055977,0.032803,0.18378,-1.6699,2.70854,0.00475413,0.214194,-0.307004,-0.14864,-1.17439,2.83033,
0.27075,-0.0133944,0.0907034,0.24504,-1.66187,2.61654,0.0334391,0.222771,-0.368938,-0.169892,-1.02253,2.76844,
0.338437,-0.0827657,0.148604,0.3063,-1.65384,2.52455,0.0798404,0.236193,-0.418442,-0.159317,-0.890911,2.67072,
0.406124,-0.152137,0.206504,0.36756,-1.64581,2.43255,0.141076,0.253216,-0.452199,-0.10195,-0.786347,2.52621,
0.473812,-0.221508,0.264404,0.42882,-1.63778,2.34056,0.212989,0.274886,-0.471332,0.011456,-0.718786,2.33131,
0.541499,-0.29088,0.322305,0.49008,-1.62975,2.24857,0.290632,0.304,-0.4812,0.17091,-0.698142,2.10243,
0.609187,-0.360251,0.380205,0.55134,-1.62172,2.15657,0.369031,0.343849,-0.489862,0.344937,-0.72682,1.87702,
0.676874,-0.429622,0.438105,0.6126,-1.61369,2.06458,0.444002,0.396751,-0.505875,0.503385,-0.795396,1.68964,
0.744561,-0.498994,0.496006,0.67386,-1.60566,1.97258,0.512677,0.46294,-0.536218,0.63658,-0.887571,1.55227,
0.812249,-0.568365,0.553906,0.73512,-1.59764,1.88059,0.573589,0.540019,-0.584591,0.749954,-0.987667,1.45973,
0.879936,-0.637737,0.611807,0.79638,-1.58961,1.78859,0.626383,0.622735,-0.649822,0.852326,-1.08431,1.40211,
0.947623,-0.707108,0.669707,0.85764,-1.58158,1.6966,0.671358,0.702495,-0.723688,0.950312,-1.17107,1.37191,
1.01531,-0.776479,0.727607,0.9189,-1.57355,1.60461,0.708986,0.765969,-0.787455,1.04739,-1.24573,1.36751,
1.083,-0.845851,0.785508,0.98016,-1.56552,1.51261,0.73947,0.794253,-0.810109,1.14487,-1.30772,1.39458,
1.15069,-0.915222,0.843408,1.04142,-1.55749,1.42062,0.762308,0.769846,-0.761841,1.24388,-1.35225,1.46013,
1.21837,-0.984593,0.901308,1.10268,-1.54946,1.32862,0.77578,0.690072,-0.639972,1.34539,-1.3663,1.55896,
1.28606,-1.05396,0.959209,1.16394,-1.54143,1.23663,0.77613,0.564806,-0.465489,1.44676,-1.33462,1.67235,
1.35375,-1.12334,1.01711,1.2252,-1.5334,1.14463,0.756061,0.405003,-0.261872,1.54273,-1.24584,1.77681,
1.42144,-1.19271,1.07501,1.28646,-1.52537,1.05264,0.701786,0.220324,-0.0493959,1.63327,-1.0907,1.84677,
1.48912,-1.26208,1.13291,1.34772,-1.51734,0.960645,0.587691,0.0247928,0.150683,1.73971,-0.855432,1.84475,
1.55681,-1.33145,1.19081,1.40898,-1.50931,0.868651,0.372405,-0.149108,0.310039,1.97457,-0.524258,1.6538,
1.61476,-1.12811,0.970308,1.53652,-1.60093,0.818231,0.378842,-0.122627,0.272847,2.01082,-0.548885,1.66202,
1.52747,-0.953461,0.764365,1.67416,-1.56363,0.764801,0.385283,-0.096139,0.235648,2.04706,-0.573519,1.67024,
1.42033,-0.794298,0.572383,1.80676,-1.52343,0.696642,0.391725,-0.0696504,0.19845,2.08331,-0.598152,1.67846,
1.32304,-0.645542,0.393724,1.92786,-1.50773,0.625716,0.398167,-0.0431619,0.161252,2.11955,-0.622786,1.68668,
1.24029,-0.505484,0.227832,2.03401,-1.51631,0.561773,0.404609,-0.0166734,0.124053,2.1558,-0.64742,1.6949,
1.17026,-0.373539,0.074253,2.12462,-1.5422,0.509515,0.41105,0.00981514,0.086855,2.19204,-0.672054,1.70312,
1.11002,-0.249485,-0.0673617,2.20111,-1.57827,0.470077,0.417492,0.0363037,0.0496567,2.22829,-0.696687,1.71134,
