88
0,0.233468,-0.103676,-0,-1.70059,2.98452,-0.0551386,0.237163,-0.104238,-5.81305e-05,-1.71002,2.97537,
0.0227093,0.199707,-0.0809423,0.00479098,-1.66206,2.92142,-0.0641686,0.22898,-0.0943055,-0.0245233,-1.69756,2.97912,
0.0454185,0.165947,-0.0582086,0.00958195,-1.62352,2.85833,-0.0710737,0.222897,-0.0851835,-0.0461913,-1.6862,2.9815,
0.0681278,0.132186,-0.0354749,0.0143729,-1.58499,2.79523,-0.0758203,0.21889,-0.0769025,-0.0649868,-1.6758,2.98252,
0.090837,0.0984251,-0.0127412,0.0191639,-1.54645,2.73214,-0.0784074,0.216956,-0.0695577,-0.0808419,-1.66619,2.98226,
0.123296,0.0780596,-0.0112596,0.0378015,-1.50269,2.65655,-0.0858763,0.20729,-0.0585311,-0.106231,-1.65179,2.98309,
0.155755,0.057694,-0.00977808,0.0564391,-1.45893,2.58096,-0.0922035,0.200734,-0.0489948,-0.128155,-1.63982,2.98444,
0.188213,0.0373285,-0.00829653,0.0750767,-1.41516,2.50538,-0.0974449,0.19724,-0.0410598,-0.146612,-1.63009,2.9864,
0.220672,0.016963,-0.00681497,0.0937143,-1.3714,2.42979,-0.101669,0.19675,-0.0348994,-0.161624,-1.62233,2.98913,
0.258966,0.0145266,-0.0282589,0.128403,-1.33267,2.34058,-0.106211,0.185721,-0.0239,-0.187092,-1.60395,2.98611,
0.29726,0.0120902,-0.0497028,0.163091,-1.29394,2.25136,-0.11152,0.178747,-0.0142371,-0.208972,-1.5908,2.98614,
0.335555,0.00965385,-0.0711468,0.19778,-1.25522,2.16215,-0.117736,0.175724,-0.00620908,-0.227371,-1.5825,2.98937,
0.373849,0.00721747,-0.0925907,0.232468,-1.21649,2.07294,-0.124942,0.176544,-0.000228711,-0.242409,-1.5785,2.99602,
0.410444,0.0244851,-0.138283,0.280071,-1.19007,1.97502,-0.126948,0.164577,0.00967107,-0.266842,-1.55568,2.9912,
0.447039,0.0417526,-0.183976,0.327674,-1.16365,1.8771,-0.131408,0.157321,0.0190741,-0.288327,-1.54118,2.99064,
0.483635,0.0590202,-0.229668,0.375276,-1.13724,1.77918,-0.138484,0.154613,0.0275416,-0.307054,-1.53444,2.99447,
0.52023,0.0762878,-0.275361,0.422879,-1.11082,1.68126,-0.148206,0.15634,0.0344375,-0.323189,-1.53466,3.0029,
0.54864,0.114342,-0.350813,0.476851,-1.09453,1.58056,-0.148701,0.143862,0.0426642,-0.346168,-1.5084,2.99806,
0.57705,0.152395,-0.426264,0.530822,-1.07824,1.47986,-0.152704,0.136503,0.0515078,-0.367158,-1.49284,2.99756,
0.605461,0.190449,-0.501715,0.584794,-1.06195,1.37915,-0.160321,0.133978,0.0605492,-0.386371,-1.48729,3.00145,
0.633871,0.228503,-0.577167,0.638766,-1.04566,1.27845,-0.171474,0.136134,0.0690996,-0.403977,-1.4908,3.00979,
0.622789,0.230754,-0.582936,0.669094,-1.0504,1.26388,-0.17619,0.104409,0.114023,-0.441726,-1.4817,3.0263,
0.611707,0.233004,-0.588705,0.699421,-1.05513,1.24931,-0.180967,0.0743927,0.155517,-0.479411,-1.47122,3.04252,
0.600625,0.235255,-0.594475,0.729749,-1.05987,1.23474,-0.185743,0.04596,0.193886,-0.51697,-1.45952,3.05847,
0.589543,0.237505,-0.600244,0.760077,-1.06461,1.22017,-0.19046,0.0190081,0.229395,-0.554342,-1.44676,3.07418,
