23
0,0.233468,-0.103676,-0,-1.70059,2.98452,-0.0551386,0.237163,-0.104238,-5.81305e-05,-1.71002,2.97537,
0.090837,0.0984251,-0.0127412,0.0191639,-1.54645,2.73214,-0.0784056,0.216957,-0.069572,-0.0808417,-1.66618,2.98226,
0.220672,0.016963,-0.00681497,0.0937143,-1.3714,2.42979,-0.101673,0.196751,-0.0349056,-0.161625,-1.62233,2.98914,
0.373849,0.00721747,-0.0925907,0.232468,-1.21649,2.07294,-0.12494,0.176545,-0.000239239,-0.242409,-1.57849,2.99602,
0.52023,0.0762878,-0.275361,0.422879,-1.11082,1.68126,-0.148207,0.15634,0.0344271,-0.323192,-1.53464,3.00291,
0.633871,0.228503,-0.577167,0.638766,-1.04566,1.27845,-0.171474,0.136134,0.0690935,-0.403976,-1.4908,3.00979,
0.589543,0.237505,-0.600244,0.760077,-1.06461,1.22017,-0.190465,0.0190062,0.229394,-0.554348,-1.44676,3.07419,
0.545273,0.246496,-0.623292,0.881231,-1.08354,1.16197,-0.207601,-0.0754295,0.347131,-0.70064,-1.38753,3.13451,
0.586742,0.37549,-0.844898,0.988601,-1.12751,0.926354,-0.20743,-0.0893346,0.367893,-0.773143,-1.29937,3.10535,
0.532378,0.375463,-0.853811,1.11202,-1.14607,0.885201,-0.23603,-0.13268,0.451704,-0.919611,-1.27704,3.09671,
0.478052,0.375436,-0.862718,1.23534,-1.16463,0.844078,-0.256478,-0.166632,0.513524,-1.05218,-1.22857,3.07959,
0.423727,0.375408,-0.871625,1.35867,-1.18318,0.802954,-0.267337,-0.194353,0.559609,-1.16924,-1.15664,3.05861,
0.369401,0.375381,-0.880532,1.48199,-1.20173,0.761831,-0.268578,-0.217522,0.594375,-1.27074,-1.06522,3.03678,
0.315076,0.375354,-0.889439,1.60532,-1.22028,0.720708,-0.261386,-0.236784,0.620805,-1.35794,-0.959065,3.01551,
0.26075,0.375327,-0.898345,1.72865,-1.23883,0.679585,-0.247884,-0.252217,0.640788,-1.43282,-0.843273,2.99494,
0.206425,0.375299,-0.907252,1.85197,-1.25739,0.638462,-0.230826,-0.263743,0.655411,-1.49755,-0.72297,2.97433,
0.152099,0.375272,-0.916159,1.9753,-1.27594,0.597339,-0.213261,-0.27142,0.665199,-1.55404,-0.603131,2.9523,
0.097774,0.375245,-0.925066,2.09863,-1.29449,0.556216,-0.198206,-0.275578,0.670257,-1.60358,-0.48843,2.92697,
0.0434486,0.375217,-0.933973,2.22195,-1.31304,0.515092,-0.188341,-0.276773,0.670328,-1.64636,-0.383124,2.89574,
-0.0108769,0.37519,-0.942879,2.34528,-1.33159,0.473969,-0.185793,-0.275623,0.664779,-1.68082,-0.290998,2.85479,
-0.0652023,0.375163,-0.951786,2.4686,-1.35015,0.432846,-0.192002,-0.272554,0.652544,-1.70269,-0.215353,2.79831,
-0.11286,0.375139,-0.9596,2.57679,-1.36642,0.39677,-0.205226,-0.268274,0.635075,-1.70616,-0.16481,2.73008,
-0.0940981,0.360258,-0.974778,2.70463,-1.33831,0.284419,-0.536809,-0.0681069,0.424529,-1.7243,-0.601445,2.65159,
